610466155.4,14501651.67345183,10-LUBM,pySHACL
1274255891.9,22913672.657767672,20-LUBM,pySHACL
1940041977.4,46875983.68000491,30-LUBM,pySHACL
2584778701,54200645.98481985,40-LUBM,pySHACL
3214300914.7,55318624.36835497,50-LUBM,pySHACL
3892362427,79323955.51751785,60-LUBM,pySHACL
4560992634,71279135.20843256,70-LUBM,pySHACL
5312447936.6,104384929.11061142,80-LUBM,pySHACL
5871609629.2,113845366.86295015,90-LUBM,pySHACL
6513467851.5,152736319.62726897,100-LUBM,pySHACL
