1684676.000000,1684676.000000,10-LUBM,RDF4J
798501.400000,197165.004516,20-LUBM,RDF4J
721342.300000,176191.143971,30-LUBM,RDF4J
601395.300000,239346.430772,40-LUBM,RDF4J
816802.300000,816802.300000,50-LUBM,RDF4J
859517.300000,859517.300000,60-LUBM,RDF4J
428100.000000,160414.670842,70-LUBM,RDF4J
476986.600000,283459.012306,80-LUBM,RDF4J
493495.800000,283639.034659,90-LUBM,RDF4J
467142.900000,294662.229643,100-LUBM,RDF4J
